"e401k","inc","marr","male","age","fsize","nettfa","p401k","pira","incsq","agesq"
0,16.5240001678467,0,0,62,4,10.7489995956421,0,0,273.042572021484,3844
0,31.3379993438721,1,0,31,4,1,0,0,982.070190429688,961
0,46.7099990844727,1,0,36,5,62.5349998474121,0,1,2181.82397460938,1296
0,31.8959999084473,1,0,41,5,-3.88800001144409,0,0,1017.35479736328,1681
0,20.1000003814697,0,1,37,1,0.152999997138977,0,0,404.010009765625,1369
0,10.4219999313354,1,0,59,6,0,0,0,108.61808013916,3481
1,20.5620002746582,0,1,36,1,9.5,1,1,422.795867919922,1296
0,27.0930004119873,1,0,30,4,-1.60699999332428,0,0,734.030700683594,900
1,10.1490001678467,0,1,48,1,49.0989990234375,0,1,103.00220489502,2304
1,91.9919967651367,1,0,52,8,20.1000003814697,1,0,8462.52734375,2704
0,54.8520011901855,1,0,41,5,5,0,0,3008.74194335938,1681
0,52.7700004577637,1,0,54,5,93.5210037231445,0,1,2784.6728515625,2916
0,42.75,1,0,31,2,34.4500007629395,0,0,1827.5625,961
0,15.3299999237061,0,0,26,1,-0.349999994039536,0,0,235.008895874023,676
0,44.7480010986328,1,0,29,2,38.148998260498,0,0,2002.38354492188,841
0,30.6630001068115,0,0,47,2,-8.2519998550415,0,0,940.219604492188,2209
1,46.1100006103516,1,0,39,4,21.2749996185303,1,1,2126.13208007812,1521
0,21.996000289917,0,0,47,2,39,0,1,483.824035644531,2209
1,159.095993041992,1,0,41,4,79.0979995727539,1,1,25311.53515625,1681
1,42.5460014343262,1,1,38,4,-9,0,0,1810.16223144531,1444
0,62.7449989318848,1,1,40,7,0.5,0,0,3936.93481445312,1600
1,64.1999969482422,0,0,44,1,99,0,1,4121.6396484375,1936
1,16.3199996948242,0,0,53,2,2.00600004196167,1,0,266.342376708984,2809
1,29.4270000457764,0,0,29,4,-3.39499998092651,0,0,865.948303222656,841
0,51.3720016479492,1,0,35,3,31.7000007629395,0,1,2639.08251953125,1225
1,111.281997680664,1,0,53,4,215.600006103516,1,1,12383.6826171875,2809
0,52.064998626709,1,0,44,5,24.5,0,0,2710.76416015625,1936
0,31.5359992980957,1,0,31,4,-0.595000028610229,0,0,994.519226074219,961
1,63.8129997253418,1,0,43,2,59.3479995727539,1,1,4072.09887695312,1849
1,45.8219985961914,1,0,38,5,-19.8999996185303,1,1,2099.65551757812,1444
0,53.3370018005371,1,0,29,2,5.80000019073486,0,0,2844.83569335938,841
1,57.8339996337891,1,0,30,2,0.764999985694885,1,0,3344.771484375,900
0,12.0240001678467,0,0,56,2,-18.5,0,0,144.576583862305,3136
0,12.5880002975464,0,0,41,2,2,0,0,158.457748413086,1681
1,74.6880035400391,1,0,55,4,51.0110015869141,1,1,5578.2978515625,3025
0,58.4459991455078,1,1,27,2,-3.90000009536743,0,0,3415.93481445312,729
1,21.9330005645752,0,1,33,1,2.40000009536743,1,0,481.056518554688,1089
1,35.6069984436035,1,0,32,6,0.25,0,0,1267.8583984375,1024
0,66.4499969482422,1,0,48,2,73,0,1,4415.60205078125,2304
0,13.7729997634888,0,1,39,1,-4,0,0,189.695526123047,1521
0,16.5900001525879,0,0,52,2,-1.55099999904633,0,0,275.228118896484,2704
0,30.5400009155273,1,0,38,4,-1,0,0,932.691650390625,1444
0,38.1959991455078,1,0,31,2,20.3990001678467,0,0,1458.93432617188,961
1,54.8160018920898,1,0,40,4,36.7249984741211,1,1,3004.7939453125,1600
1,61.1940002441406,1,0,54,4,93.2799987792969,0,1,3744.70556640625,2916
1,42.2700004577637,1,0,52,4,51.314998626709,1,0,1786.7529296875,2704
0,15.5129995346069,1,0,44,4,-14.8000001907349,0,0,240.65315246582,1936
0,35.1570014953613,1,0,40,4,5.84899997711182,0,0,1236.01477050781,1600
0,11.7360000610352,0,0,58,3,-3.86100006103516,0,0,137.733703613281,3364
0,20.7000007629395,0,1,52,1,4.70100021362305,0,0,428.490020751953,2704
0,34.2480010986328,0,0,55,2,47.1990013122559,0,0,1172.92553710938,3025
0,10.8479995727539,0,0,47,5,0.875999987125397,0,0,117.679092407227,2209
0,76.0770034790039,1,0,55,3,43.398998260498,0,1,5787.71044921875,3025
1,81.2160034179688,1,0,40,4,45.4230003356934,1,0,6596.0390625,1600
0,33.4529991149902,1,0,27,3,-21.0699996948242,0,0,1119.10314941406,729
0,24.0149993896484,1,0,47,5,0.600000023841858,0,0,576.72021484375,2209
1,49.1399993896484,1,0,39,5,-7.27799987792969,0,0,2414.73950195312,1521
1,21.923999786377,1,0,62,2,8.00899982452393,1,1,480.661773681641,3844
0,10.1999998092651,0,1,55,1,0,0,0,104.039993286133,3025
0,12.3690004348755,0,0,27,2,0,0,0,152.992172241211,729
0,61.8300018310547,1,1,25,2,-10.1999998092651,0,0,3822.94921875,625
0,55.3139991760254,0,1,59,1,72.963996887207,0,0,3059.63842773438,3481
1,99.6449966430664,1,0,38,3,17.6000003814697,1,0,9929.125,1444
1,73.8000030517578,1,0,35,4,171.699996948242,1,0,5446.4404296875,1225
0,15.3000001907349,0,0,30,1,0.448000013828278,0,0,234.09001159668,900
1,43.4039993286133,1,0,51,3,32.6990013122559,1,0,1883.90710449219,2601
1,33.257999420166,1,0,31,4,0.0719999969005585,1,0,1106.09448242188,961
1,33.1500015258789,1,0,35,5,10.0200004577637,1,0,1098.92260742188,1225
1,19.5,0,0,44,2,8.69999980926514,1,0,380.25,1936
0,55.7879981994629,0,0,35,1,13.9490003585815,0,0,3112.30078125,1225
0,24.9120006561279,0,1,30,1,1.5,0,1,620.607788085938,900
1,67.7669982910156,1,0,35,4,30.6499996185303,1,0,4592.3662109375,1225
1,30.1049995422363,1,0,44,2,0.100000001490116,0,0,906.310974121094,1936
0,38.4539985656738,1,0,39,3,-0.75,0,0,1478.7099609375,1521
0,21.6900005340576,1,0,30,5,-1.75499999523163,0,0,470.456115722656,900
0,39.2879981994629,1,0,60,2,22.4990005493164,0,1,1543.54675292969,3600
0,31.7250003814697,1,0,30,6,0.230000004172325,0,0,1006.47564697266,900
0,17.8500003814697,0,0,44,1,0.0399999991059303,0,0,318.622528076172,1936
0,50.423999786377,1,0,35,4,20.3990001678467,0,1,2542.57983398438,1225
0,16.0799999237061,0,0,43,1,0,0,0,258.56640625,1849
0,56.3460006713867,1,0,37,4,-7.69999980926514,0,0,3174.87182617188,1369
1,94.245002746582,1,0,36,4,46.0449981689453,1,1,8882.1201171875,1296
1,28.4340000152588,1,0,32,4,-10.4750003814697,1,0,808.492370605469,1024
0,28.5990009307861,0,1,32,1,4.4980001449585,0,0,817.90283203125,1024
1,60.0330009460449,1,0,28,2,97,1,1,3603.96118164062,784
0,26.7509994506836,1,0,30,4,-6.19999980926514,0,0,715.615966796875,900
0,39.9570007324219,1,0,30,4,-2.73600006103516,0,0,1596.56188964844,900
1,23.4150009155273,0,0,33,1,-9.4379997253418,1,1,548.262268066406,1089
0,16.3199996948242,1,0,50,6,0,0,0,266.342376708984,2500
0,15.0089998245239,1,0,32,4,3.09999990463257,0,0,225.270080566406,1024
0,85.0859985351562,1,1,42,4,35.4000015258789,0,1,7239.626953125,1764
1,63.8460006713867,1,0,50,5,10.0740003585815,1,0,4076.31176757812,2500
1,69.1620025634766,1,0,56,7,53.8209991455078,1,0,4783.3828125,3136
0,35.7719993591309,1,0,56,2,15.4340000152588,0,1,1279.63598632812,3136
1,31.1159992218018,1,0,46,3,-6.20100021362305,0,0,968.205383300781,2116
0,30,1,0,59,2,169.199005126953,0,1,900,3481
1,31.0139999389648,0,1,33,1,0.248999997973442,0,0,961.8681640625,1089
0,27.9750003814697,1,0,26,3,20.9489994049072,0,0,782.600646972656,676
0,22.7369995117188,0,0,47,2,5.69999980926514,0,0,516.971130371094,2209
1,31.2029991149902,1,0,33,4,1.99899995326996,1,0,973.627136230469,1089
0,35.7509994506836,1,0,32,4,-2.08999991416931,0,0,1278.13391113281,1024
0,28.8929996490479,1,0,35,4,5.12400007247925,0,0,834.805419921875,1225
1,50.3730010986328,1,0,62,2,144.498001098633,1,1,2537.43920898438,3844
1,65.5289993286133,1,0,33,5,10.8000001907349,1,1,4294.0498046875,1089
0,43.1459999084473,1,0,32,3,0.499000012874603,0,0,1861.57727050781,1024
0,18.0300006866455,0,1,26,1,0.499000012874603,0,0,325.080932617188,676
1,21.6749992370605,1,0,52,3,-2.09999990463257,0,0,469.805603027344,2704
1,27,1,0,36,4,12.0799999237061,1,0,729,1296
0,45.4199981689453,1,0,35,3,4.65000009536743,0,1,2062.97631835938,1225
0,19.7999992370605,1,0,38,6,0,0,0,392.039978027344,1444
0,58.9379997253418,1,0,42,3,12.8990001678467,0,1,3473.68774414062,1764
0,35.3400001525879,1,0,52,2,2.8989999294281,0,0,1248.91564941406,2704
0,46.5060005187988,0,0,25,3,3.20000004768372,0,0,2162.80810546875,625
1,25.5,1,0,33,4,0.600000023841858,1,0,650.25,1089
0,94.9290008544922,1,0,37,4,19.6000003814697,0,1,9011.515625,1369
0,39.6599998474121,1,0,26,2,3,0,0,1572.91552734375,676
1,23.1000003814697,1,0,29,3,-1.5,0,0,533.610046386719,841
0,53.0999984741211,1,0,42,6,43.2000007629395,0,1,2819.60986328125,1764
1,31.9979991912842,1,0,52,2,-5.07499980926514,0,0,1023.87194824219,2704
1,52.8450012207031,1,0,41,2,15.8999996185303,1,0,2792.59423828125,1681
1,30.431999206543,0,1,64,1,37.0989990234375,1,1,926.106567382812,4096
1,48.4230003356934,1,0,47,2,22.7999992370605,1,0,2344.78686523438,2209
0,15.6840000152588,0,0,34,1,-5.38000011444092,0,0,245.987854003906,1156
0,58.148998260498,1,0,33,3,-0.931999981403351,0,0,3381.30590820312,1089
0,14.6459999084473,0,0,36,2,-2.34999990463257,0,0,214.505310058594,1296
0,24.2609996795654,1,0,40,4,11.66100025177,0,1,588.596130371094,1600
0,20.0909996032715,1,0,57,3,0,0,0,403.648254394531,3249
0,27.3600006103516,1,0,52,4,-1.29999995231628,0,0,748.569641113281,2704
1,90.3899993896484,1,0,60,2,155.311996459961,1,1,8170.35205078125,3600
1,53.2919998168945,1,0,53,4,11.9989995956421,1,0,2840.03735351562,2809
1,42.5789985656738,1,0,28,4,1.47000002861023,1,0,1812.97106933594,784
0,14.871000289917,0,0,54,2,-3,0,0,221.14665222168,2916
1,19.8659992218018,0,0,51,3,1.5,1,0,394.657928466797,2601
1,25.2569999694824,0,0,53,6,3.95000004768372,1,1,637.916076660156,2809
1,43.326000213623,1,0,63,2,115.23999786377,1,1,1877.14233398438,3969
0,25.488000869751,1,0,37,4,-14.6499996185303,0,0,649.63818359375,1369
0,24.6509990692139,0,1,27,1,-3.09999990463257,0,0,607.671752929688,729
0,18.4020004272461,0,0,60,5,2.99900007247925,0,0,338.633605957031,3600
0,16.4249992370605,0,1,37,1,2,0,0,269.780609130859,1369
0,25.0200004577637,0,0,62,2,84,0,1,626.000427246094,3844
0,22.9529991149902,0,1,58,1,-1.15100002288818,0,0,526.840148925781,3364
1,47.4300003051758,0,0,30,2,79.0999984741211,1,1,2249.60498046875,900
0,10.9980001449585,0,1,41,1,19.0459995269775,0,1,120.956008911133,1681
1,69.3119964599609,1,0,49,5,13.3690004348755,0,1,4804.15283203125,2401
1,30.128999710083,0,0,28,1,0.400000005960464,1,0,907.756652832031,784
1,37.4309997558594,1,0,39,4,-1.02499997615814,0,0,1401.07971191406,1521
0,31.5690002441406,1,0,29,4,-2.09999990463257,0,0,996.601806640625,841
0,52.181999206543,1,0,41,4,28.2999992370605,0,1,2722.9609375,1681
1,14.4359998703003,0,0,45,1,3.54900002479553,1,0,208.398086547852,2025
0,30.6000003814697,0,1,50,3,0,0,0,936.360046386719,2500
0,27.8759994506836,1,0,34,5,3.33800005912781,0,1,777.071350097656,1156
1,37.9140014648438,1,0,42,5,-5.75,1,0,1437.47155761719,1764
0,31.6350002288818,0,0,41,2,5,0,0,1000.77325439453,1681
1,47.3160018920898,1,0,38,4,24.5659999847412,1,1,2238.80395507812,1444
0,60.4259986877441,1,0,50,2,41.4449996948242,0,1,3651.30126953125,2500
0,47.6759986877441,1,0,35,4,-2.40000009536743,0,0,2273.00073242188,1225
1,37.2000007629395,1,0,38,4,0.0599999986588955,1,0,1383.84008789062,1444
0,17.4599990844727,0,1,35,1,0.899999976158142,0,0,304.8515625,1225
0,29.0970001220703,1,0,55,2,-1.89999997615814,0,0,846.635437011719,3025
0,32.0069999694824,1,0,56,2,0.888999998569489,0,0,1024.44799804688,3136
1,59.0999984741211,0,1,26,1,7.09999990463257,0,1,3492.80981445312,676
0,26.5799999237061,0,0,63,2,0.75,0,0,706.496398925781,3969
1,23.3250007629395,0,1,29,1,-3.61999988555908,0,1,544.0556640625,841
0,50.9370002746582,1,0,42,5,3,0,0,2594.57788085938,1764
0,43.2299995422363,1,0,39,3,-0.300000011920929,0,0,1868.83288574219,1521
0,29.4810009002686,1,0,38,5,-2.65000009536743,0,0,869.12939453125,1444
0,69.629997253418,0,1,32,1,53.5,0,1,4848.33642578125,1024
0,22.6800003051758,1,0,28,4,-1.39999997615814,0,0,514.382385253906,784
0,10.5600004196167,0,0,43,3,-0.225999996066093,0,0,111.513610839844,1849
0,33.3600006103516,1,1,36,4,-3.99499988555908,0,0,1112.8896484375,1296
1,20.7959995269775,1,0,46,4,-0.0399999991059303,0,0,432.473602294922,2116
1,23.8799991607666,0,1,56,1,13,0,0,570.254333496094,3136
0,25.5359992980957,0,0,40,3,0,0,0,652.087280273438,1600
0,16.6860008239746,1,1,34,4,-1.39999997615814,0,0,278.422637939453,1156
0,32.6399993896484,0,1,26,1,0.0549999997019768,0,0,1065.36950683594,676
0,27.2609996795654,1,0,32,8,-19.7329998016357,0,0,743.162109375,1024
0,19.511999130249,0,0,42,1,0.0750000029802322,0,0,380.718109130859,1764
0,25.3379993438721,1,0,32,5,0.5,0,0,642.014221191406,1024
0,37.4370002746582,1,0,50,2,-8.65299987792969,0,0,1401.52893066406,2500
0,30.8250007629395,0,1,39,1,13.1000003814697,0,1,950.1806640625,1521
1,14.9849996566772,1,0,26,8,0,0,0,224.550216674805,676
1,19.2000007629395,0,0,58,1,1.12000000476837,1,0,368.640014648438,3364
1,31.9080009460449,0,0,47,3,46.7290000915527,1,0,1018.12054443359,2209
0,19.701000213623,1,0,28,4,-3.03600001335144,0,0,388.12939453125,784
0,82.5240020751953,1,0,41,2,32.6479988098145,0,1,6810.2109375,1681
1,47.189998626709,0,0,53,1,80.7990036010742,1,1,2226.89599609375,2809
0,60.1800003051758,1,0,47,2,33.2999992370605,0,1,3621.63232421875,2209
0,15.6149997711182,0,0,36,1,-0.579999983310699,0,0,243.828216552734,1296
0,22.5389995574951,0,0,29,4,-2,0,0,508.006500244141,841
1,31.3500003814697,0,1,53,1,30.7399997711182,1,1,982.822509765625,2809
0,15.8009996414185,1,0,60,2,-0.0500000007450581,0,0,249.671585083008,3600
1,40.7249984741211,1,0,36,4,-2.46000003814697,1,0,1658.52551269531,1296
1,16.8120002746582,0,0,42,1,32.9000015258789,1,0,282.643341064453,1764
0,36,1,0,36,4,-1.60000002384186,0,0,1296,1296
0,12.2399997711182,0,1,42,4,-1.9099999666214,0,0,149.817596435547,1764
1,28.9559993743896,1,0,34,5,8,1,0,838.449890136719,1156
1,19.2929992675781,1,0,43,5,-1.67299997806549,0,0,372.219818115234,1849
1,38.8800010681152,1,0,41,2,7,0,0,1511.65454101562,1681
0,25.5,1,0,40,6,0,0,0,650.25,1600
1,101.496002197266,0,1,45,1,167,1,1,10301.4384765625,2025
0,10.9020004272461,0,0,40,4,0,0,0,118.853614807129,1600
0,17.9459991455078,0,0,38,1,-2.70099997520447,0,0,322.058898925781,1444
1,26.5230007171631,1,0,27,3,11.7600002288818,0,1,703.469543457031,729
0,17.1240005493164,0,1,60,2,3.09999990463257,0,0,293.231384277344,3600
1,57.5429992675781,1,0,36,4,55,0,1,3311.19677734375,1296
1,57.773998260498,1,0,34,4,41.2999992370605,1,0,3337.8349609375,1156
1,45.5460014343262,1,0,40,4,-3.68199992179871,0,0,2074.43823242188,1600
1,26.5259990692139,0,0,33,1,21.068000793457,1,1,703.628601074219,1089
1,30.1049995422363,0,1,30,1,1.75,1,0,906.310974121094,900
0,14.3999996185303,1,0,58,5,1.39999997615814,0,0,207.359985351562,3364
0,27.9179992675781,0,0,25,1,-6.39499998092651,0,0,779.414672851562,625
0,37.9650001525879,0,0,35,1,1.48199999332428,0,0,1441.34118652344,1225
0,19.1310005187988,1,0,28,3,0.5,0,0,365.995178222656,784
0,36.6749992370605,1,0,27,3,5.50899982452393,0,0,1345.05554199219,729
0,31.8570003509521,1,0,46,3,-2.90100002288818,0,0,1014.86846923828,2116
0,37.2599983215332,1,0,44,4,0.449999988079071,0,0,1388.30749511719,1936
1,51.1049995422363,1,0,54,3,0.25,1,0,2611.72094726562,2916
0,23.2740001678467,0,0,29,3,-2.45000004768372,0,0,541.679077148438,841
0,45.4710006713867,0,0,60,2,32.7000007629395,0,1,2067.61181640625,3600
0,20.2049999237061,1,0,32,5,-2.05100011825562,0,0,408.242034912109,1024
0,12.2399997711182,1,0,42,3,-0.600000023841858,0,0,149.817596435547,1764
1,32.4119987487793,1,1,31,8,-0.5,0,0,1050.53771972656,961
0,12.7919998168945,0,0,60,1,0,0,0,163.63525390625,3600
0,22.9500007629395,1,0,37,7,0,0,0,526.702514648438,1369
0,22.6889991760254,0,0,40,8,-9.98799991607666,0,0,514.790710449219,1600
0,34.2270011901855,1,0,42,4,-13.9010000228882,0,0,1171.48767089844,1764
0,10.4460000991821,1,1,44,5,2.75,0,0,109.118919372559,1936
0,38.9459991455078,1,0,47,4,33.7000007629395,0,1,1516.79089355469,2209
0,54.2039985656738,1,0,40,3,32.9000015258789,0,0,2938.07348632812,1600
0,39.201000213623,0,1,40,1,21.1490001678467,0,1,1536.71838378906,1600
0,14.2799997329712,0,0,56,1,0,0,0,203.918395996094,3136
0,12.2399997711182,0,0,43,3,0.644999980926514,0,0,149.817596435547,1849
0,26.4300003051758,1,0,26,2,-2.04999995231628,0,0,698.544921875,676
0,65.9729995727539,1,0,43,6,-20.0009994506836,0,0,4352.4365234375,1849
1,77.6999969482422,1,0,43,5,83.3000030517578,1,0,6037.28955078125,1849
0,53.4000015258789,1,0,30,3,17.75,0,1,2851.56005859375,900
0,20.0939998626709,1,0,57,2,-0.875,0,0,403.768829345703,3249
1,35.7719993591309,1,0,41,4,-2.95000004768372,1,0,1279.63598632812,1681
1,30.3959999084473,1,0,46,3,24.4990005493164,1,1,923.916809082031,2116
1,13.326000213623,1,0,31,5,3.54900002479553,1,0,177.582275390625,961
0,29.6340007781982,0,0,55,2,-1.34599995613098,0,0,878.174011230469,3025
0,21.0359992980957,1,0,30,3,0.400000005960464,0,0,442.513275146484,900
0,48.7050018310547,0,0,37,3,3.04900002479553,0,0,2372.17724609375,1369
0,32.0699996948242,1,0,26,2,13.3999996185303,0,1,1028.48486328125,676
0,92.6999969482422,0,1,44,1,224.5,0,1,8593.2890625,1936
0,19.7849998474121,1,0,26,4,-8.68000030517578,0,0,391.446228027344,676
1,44.0400009155273,1,0,30,2,7.30000019073486,0,1,1939.52172851562,900
0,52.3860015869141,1,0,26,3,-3.20000004768372,0,0,2744.29321289062,676
0,36.6660003662109,1,0,29,3,9.51399993896484,0,1,1344.39562988281,841
1,152.490005493164,1,0,49,4,388,1,1,23253.201171875,2401
1,62.7000007629395,1,0,40,8,44.5,1,0,3931.2900390625,1600
0,14.6400003433228,0,0,40,2,0.954999983310699,0,1,214.329605102539,1600
0,64.5599975585938,1,0,29,2,50.0250015258789,0,0,4167.9931640625,841
1,40.1339988708496,1,0,27,2,9.30000019073486,1,1,1610.73791503906,729
0,35.9550018310547,1,0,32,2,-1.63999998569489,0,0,1292.76220703125,1024
1,44.6580009460449,1,0,51,3,68.943000793457,1,1,1994.33703613281,2601
0,29.0279998779297,0,1,38,1,0.224999994039536,0,0,842.624755859375,1444
0,12.9449996948242,1,0,46,3,3.1159999370575,0,1,167.573013305664,2116
0,13.2419996261597,1,0,32,3,-8.82699966430664,0,0,175.350555419922,1024
0,20.5919990539551,1,0,48,2,-15.5,0,0,424.030426025391,2304
0,11.1029996871948,0,0,43,4,-6.39699983596802,0,0,123.27660369873,1849
1,65.9069976806641,1,0,34,3,25.4309997558594,1,1,4343.732421875,1156
1,41.8860015869141,0,1,35,2,-1,1,0,1754.43713378906,1225
0,29.8799991607666,1,0,28,3,6,0,0,892.814331054688,784
0,24.9360008239746,1,1,29,4,-4.34000015258789,0,0,621.804138183594,841
0,47.4630012512207,1,0,40,2,6.5,0,0,2252.73657226562,1600
0,57.9749984741211,0,0,26,1,-3.90000009536743,0,0,3361.10034179688,676
1,35.1119995117188,0,0,42,2,-14.6750001907349,0,0,1232.8525390625,1764
0,33.9869995117188,1,0,60,2,-2.75,0,0,1155.11608886719,3600
0,61.6920013427734,1,0,54,3,-2.40000009536743,0,1,3805.90307617188,2916
1,57.3810005187988,1,0,30,2,18.3999996185303,1,0,3292.5791015625,900
1,45.1679992675781,0,1,36,1,1,0,0,2040.14819335938,1296
0,38.0999984741211,0,1,36,1,10,0,1,1451.60986328125,1296
1,24.7800006866455,0,0,42,3,10.8999996185303,1,0,614.048461914062,1764
0,27.1800003051758,0,1,57,2,6.67199993133545,0,0,738.75244140625,3249
0,10.1999998092651,0,1,26,1,0,0,0,104.039993286133,676
0,30.4200000762939,0,0,49,3,58.189998626709,0,1,925.376403808594,2401
0,92.0640029907227,1,0,48,5,130.199996948242,0,1,8475.7802734375,2304
1,14.6099996566772,0,0,31,1,0.172000005841255,1,0,213.452087402344,961
1,64.0920028686523,1,0,39,5,-1.29499995708466,1,0,4107.78466796875,1521
1,62.3699989318848,1,0,36,6,-8,0,0,3890.01684570312,1296
1,60,0,1,48,1,46,1,1,3600,2304
0,20.32200050354,0,0,63,1,-0.5,0,0,412.983703613281,3969
1,24,1,0,37,3,5.19999980926514,1,0,576,1369
1,69.2819976806641,1,0,54,2,1.33399999141693,1,0,4799.9951171875,2916
0,10.2150001525879,0,0,49,4,0.499000012874603,0,0,104.346229553223,2401
1,42.5610008239746,1,0,38,9,15.1230001449585,1,1,1811.43884277344,1444
0,20.3099994659424,0,0,30,1,0,0,0,412.496063232422,900
0,43.2120018005371,0,1,52,1,0.129999995231628,0,1,1867.27709960938,2704
1,40.3919982910156,1,0,39,6,13.2019996643066,1,0,1631.51354980469,1521
0,82.2509994506836,1,0,40,5,1006.4990234375,0,0,6765.22705078125,1600
0,50.3040008544922,1,0,37,4,-7.52400016784668,0,0,2530.49243164062,1369
1,57.3629989624023,1,0,32,3,25.6000003814697,1,0,3290.513671875,1024
0,29.4300003051758,0,1,37,1,0.5,0,0,866.124938964844,1369
1,56.882999420166,1,0,42,4,-17.3509998321533,0,0,3235.67553710938,1764
0,61.9529991149902,1,0,41,4,17.7000007629395,0,0,3838.17407226562,1681
1,45.0120010375977,1,0,45,3,62.898998260498,0,0,2026.08020019531,2025
1,69.0090026855469,0,0,39,1,37.8569984436035,1,1,4762.24267578125,1521
1,49.7280006408691,1,0,43,3,26.1679992675781,1,0,2472.8740234375,1849
0,25.371000289917,0,1,43,1,-11.9499998092651,0,0,643.687683105469,1849
1,79.4850006103516,1,0,45,4,128,1,1,6317.865234375,2025
0,19.1399993896484,1,0,37,4,4.40000009536743,0,0,366.339569091797,1369
1,28.7129993438721,0,1,33,2,-0.0949999988079071,1,0,824.436340332031,1089
0,43.6049995422363,1,0,59,3,33.9259986877441,0,1,1901.39599609375,3481
1,41.7029991149902,0,0,41,2,13.4989995956421,1,1,1739.14013671875,1681
0,43.2929992675781,1,0,30,2,1.89999997615814,0,0,1874.28381347656,900
